,data,preco_anterior_br,preco_2_anterior_br,var_preco_anterior_2_anterior_br,preco_robusta_br,preco_eua,preco_anterior_eua,preco_2_anterior_eua,var_preco_anterior_2_anterior_eua,preco_robusta_eua,ano,dolar,preco_br
1771,07/02/2019,420.46,418.51,1.95,307.69,112.92,113.61,114.25,-0.69,82.40,2019,3.7167,418.48
1772,08/02/2019,418.48,420.46,-1.98,307.09,112.0,112.92,113.61,-0.92,81.67,2019,3.7292,418.21
1773,11/02/2019,418.21,418.48,-0.27,304.50,108.97,112,112.92,-3.03,82.14,2019,3.7577,409.73
1774,12/02/2019,409.73,418.21,-8.48,303.90,110.33,108.97,112,1.36,80.97,2019,3.7098,408.98
1775,13/02/2019,408.98,409.73,-0.75,304.78,108.88,110.33,108.97,-1.45,81.43,2019,3.7544,408.62
1776,14/02/2019,408.62,408.98,-0.36,304.97,108.24,108.88,110.33,-0.64,82.34,2019,3.7233,405.12
1777,15/02/2019,405.12,408.62,-3.5,304.51,109.41,108.24,108.88,1.17,81.55,2019,3.7008,405.26
1778,18/02/2019,405.26,405.12,0.14,303.82,108.24,109.41,108.24,-1.17,81.96,2019,3.7353,404.19
1779,19/02/2019,404.19,405.26,-1.07,305.20,108.75,108.24,109.41,0.51,81.89,2019,3.7231,403.12
1780,20/02/2019,403.12,404.19,-1.07,304.88,108.0,108.75,108.24,-0.75,81.24,2019,3.7277,402.51
1781,21/02/2019,402.51,403.12,-0.61,304.70,107.07,108,108.75,-0.93,81.58,2019,3.7696,401.84
1782,22/02/2019,401.84,402.51,-0.67,305.11,108.07,107.07,108,1,81.60,2019,3.7485,403.63
1783,25/02/2019,403.63,401.84,1.79,306.36,107.36,108.07,107.07,-0.71,81.74,2019,3.7521,401.42
1784,26/02/2019,401.42,403.63,-2.21,305.42,105.74,107.36,108.07,-1.62,81.90,2019,3.7489,396.32
1785,27/02/2019,396.32,401.42,-5.1,304.60,106.57,105.74,107.36,0.83,81.23,2019,3.7287,397.4
1786,28/02/2019,397.4,396.32,01.08,304.25,105.78,106.57,105.74,-0.79,80.62,2019,3.7514,396.68
1787,01/03/2019,396.68,397.4,-0.72,307.55,105.57,105.78,106.57,-0.21,80.13,2019,3.7752,398.43
1788,06/03/2019,398.43,396.68,1.75,306.69,104.31,105.57,105.78,-1.26,78.70,2019,3.8401,400.33
1789,07/03/2019,400.33,398.43,1.9,307.19,102.97,104.31,105.57,-1.34,79.42,2019,3.8704,401.27
1790,08/03/2019,401.27,400.33,0.94,306.11,104.21,102.97,104.31,1.24,79.70,2019,3.8668,403.09
1791,11/03/2019,403.09,401.27,1.82,304.78,104.64,104.21,102.97,0.43,79.97,2019,3.8403,401.91
1792,12/03/2019,401.91,403.09,-1.18,303.77,103.8,104.64,104.21,-0.84,79.79,2019,3.8114,395.58
1793,13/03/2019,395.58,401.91,-6.33,303.61,104.6,103.8,104.64,0.8,78.94,2019,3.8147,398.22
1794,14/03/2019,398.22,395.58,2.64,300.95,103.78,104.6,103.8,-0.82,78.82,2019,3.8443,399.14
1795,15/03/2019,399.14,398.22,0.92,299.45,104.49,103.78,104.6,0.71,79.03,2019,3.8144,398.96
1796,18/03/2019,398.96,399.14,-0.18,299.27,104.31,104.49,103.78,-0.18,79.09,2019,3.7915,395.22
1797,19/03/2019,395.22,398.96,-3.74,299.16,103.93,104.31,104.49,-0.38,79.78,2019,3.7891,393.28
1798,20/03/2019,393.28,395.22,-1.94,299.39,103.46,103.93,104.31,-0.47,78.91,2019,3.7763,387.99
1799,21/03/2019,387.99,393.28,-5.29,301.25,102.5,103.46,103.93,-0.96,77.16,2019,3.793,388.89
1800,22/03/2019,388.89,387.99,0.9,301.62,99.73,102.5,103.46,-2.77,78.16,2019,3.9071,389.35
1801,25/03/2019,389.35,388.89,0.46,300.77,101.29,99.73,102.5,1.56,77.78,2019,3.8544,390.88
1802,26/03/2019,390.88,389.35,1.53,302.03,101.59,101.29,99.73,0.3,76.46,2019,3.8773,392.84
1803,27/03/2019,392.84,390.88,1.96,304.54,99.77,101.59,101.29,-1.82,77.89,2019,3.9935,394.11
1804,28/03/2019,394.11,392.84,1.27,302.45,100.76,99.77,101.59,0.99,77.25,2019,3.901,393.99
1805,29/03/2019,393.99,394.11,-0.12,296.24,100.4,100.76,99.77,-0.36,76.49,2019,3.9247,393.08
1806,01/04/2019,393.08,393.99,-0.91,292.51,99.95,100.4,100.76,-0.45,75.86,2019,3.8518,387.09
1807,02/04/2019,387.09,393.08,-5.99,291.94,99.74,99.95,100.4,-0.21,75.44,2019,3.8537,384.58
1808,03/04/2019,384.58,387.09,-2.51,290.79,101.41,99.74,99.95,1.67,75.49,2019,3.87,392.46
1809,04/04/2019,392.46,384.58,7.88,287.53,101.91,101.41,99.74,0.5,74.37,2019,3.859,392.56
1810,05/04/2019,392.56,392.46,0.1,290.48,100.58,101.91,101.41,-1.33,75.51,2019,3.8735,388.85
1811,08/04/2019,388.85,392.56,-3.71,292.21,100.18,100.58,101.91,-0.4,75.80,2019,3.8495,385.4
1812,09/04/2019,385.4,388.85,-3.45,286.60,101.06,100.18,100.58,0.88,75.07,2019,3.851,389.57
1813,10/04/2019,389.57,385.4,4.17,284.30,101.97,101.06,100.18,0.91,73.69,2019,3.8251,389.32
1814,11/04/2019,389.32,389.57,-0.25,288.08,97.7,101.97,101.06,-4.27,74.11,2019,3.8582,376.92
1815,12/04/2019,376.92,389.32,-12.4,289.48,97.02,97.7,101.97,-0.68,74.80,2019,3.8819,377.13
1816,15/04/2019,377.13,376.92,0.21,290.63,98.34,97.02,97.7,1.32,74.58,2019,3.8723,380.58
1817,16/04/2019,380.58,377.13,3.45,287.13,97.79,98.34,97.02,-0.55,73.02,2019,3.904,381.09
1818,17/04/2019,381.09,380.58,0.51,290.11,95.49,97.79,98.34,-2.3,73.82,2019,3.9382,375.48
1819,18/04/2019,375.48,381.09,-5.61,286.21,97.23,95.49,97.79,1.74,72.81,2019,3.9274,382.11
1820,22/04/2019,382.11,375.48,6.63,286.38,97.57,97.23,95.49,0.34,73.02,2019,3.9365,383.57
1821,23/04/2019,383.57,382.11,1.46,284.99,97.99,97.57,97.23,0.42,71.50,2019,3.9211,384.33
1822,24/04/2019,384.33,383.57,0.76,285.38,96.44,97.99,97.57,-1.55,72.18,2019,3.9927,384.41
1823,25/04/2019,384.41,384.33,0.08,285.30,97.2,96.44,97.99,0.76,72.58,2019,3.9542,384.32
1824,26/04/2019,384.32,384.41,-0.09,285.92,97.43,97.2,96.44,0.23,72.55,2019,3.9293,383.0
1825,29/04/2019,383,384.32,-1.32,284.26,96.92,97.43,97.2,-0.51,72.53,2019,3.9456,381.97
1826,30/04/2019,381.97,383,-1.03,279.06,98.67,96.92,97.43,1.75,70.47,2019,3.9215,386.67
1827,02/05/2019,386.67,381.97,4.7,278.36,96.5,98.67,96.92,-2.17,70.72,2019,3.9661,382.13
1828,03/05/2019,382.13,386.67,-4.54,272.95,97.17,96.5,98.67,0.67,68.98,2019,3.9382,382.47
1829,06/05/2019,382.47,382.13,0.34,266.08,96.29,97.17,96.5,-0.88,67.04,2019,3.9695,381.01
1830,07/05/2019,381.01,382.47,-1.46,264.86,94.9,96.29,97.17,-1.39,67.41,2019,3.971,376.64
1831,08/05/2019,376.64,381.01,-4.37,265.50,95.85,94.9,96.29,0.95,67.23,2019,3.9285,376.58
1832,09/05/2019,376.58,376.64,-0.06,267.50,96.43,95.85,94.9,0.58,67.88,2019,3.9466,380.81
1833,10/05/2019,380.81,376.58,4.23,270.31,97.04,96.43,95.85,0.61,67.86,2019,3.9572,382.45
1834,13/05/2019,382.45,380.81,1.64,276.12,95.57,97.04,96.43,-1.47,69.50,2019,3.9939,380.66
1835,14/05/2019,380.66,382.45,-1.79,281.05,96.46,95.57,97.04,0.89,70.40,2019,3.9751,383.24
1836,15/05/2019,383.24,380.66,2.58,275.82,96.21,96.46,95.57,-0.25,68.31,2019,4.2017,384.08
1837,16/05/2019,384.08,383.24,0.84,272.01,95.38,96.21,96.46,-0.83,66.34,2019,4.0469,385.13
1838,17/05/2019,385.13,384.08,01.05,277.89,93.72,95.38,96.21,-1.66,67.74,2019,4.0999,384.26
1839,20/05/2019,384.26,385.13,-0.87,281.26,93.38,93.72,95.38,-0.34,69.41,2019,4.0968,383.04
1840,21/05/2019,383.04,384.26,-1.22,282.30,96.09,93.38,93.72,2.71,69.84,2019,4.039,389.37
1841,22/05/2019,389.37,383.04,6.33,284.88,96.11,96.09,93.38,0.02,70.43,2019,4.0403,388.47
1842,23/05/2019,388.47,389.37,-0.9,287.72,96.82,96.11,96.09,0.71,71.68,2019,4.0401,391.64
1843,24/05/2019,391.64,388.47,3.17,284.71,97.7,96.82,96.11,0.88,70.60,2019,4.0225,392.17
1844,27/05/2019,392.17,391.64,0.53,287.88,97.14,97.7,96.82,-0.56,71.67,2019,4.0423,391.77
1845,28/05/2019,391.77,392.17,-0.4,293.08,99.82,97.14,97.7,2.68,73.73,2019,4.0247,400.97
1846,29/05/2019,400.97,391.77,9.2,299.04,103.1,99.82,97.14,3.28,75.21,2019,3.9747,409.81
1847,30/05/2019,409.81,400.97,8.84,299.33,104.2,103.1,99.82,1.1,76.24,2019,3.9818,414.31
1848,31/05/2019,414.31,409.81,4.5,302.02,106.42,104.2,103.1,2.22,77.52,2019,3.9228,417.8
1849,03/06/2019,417.8,414.31,3.49,302.37,108.46,106.42,104.2,02.04,78.37,2019,3.8859,422.55
1850,04/06/2019,422.55,417.8,4.75,286.20,110.83,108.46,106.42,2.37,73.38,2019,3.8548,427.58
1851,05/06/2019,427.58,422.55,05.03,295.21,103.48,110.83,108.46,-7.35,76.10,2019,3.8811,403.57
1852,06/06/2019,403.57,427.58,-24.01,294.24,106.69,103.48,110.83,3.21,75.99,2019,3.8798,413.84
1853,07/06/2019,413.84,403.57,10.27,292.46,106.31,106.69,103.48,-0.38,75.42,2019,3.8789,411.63
1854,10/06/2019,411.63,413.84,-2.21,286.87,105.31,106.31,106.69,-1,74.57,2019,3.8887,408.39
1855,11/06/2019,408.39,411.63,-3.24,287.63,105.34,105.31,106.31,0.03,74.55,2019,3.8571,405.25
1856,12/06/2019,405.25,408.39,-3.14,285.91,105.71,105.34,105.31,0.37,74.15,2019,3.8672,407.84
1857,13/06/2019,407.84,405.25,2.59,287.52,104.63,105.71,105.34,-1.08,73.86,2019,3.8487,403.44
1858,14/06/2019,403.44,407.84,-4.4,284.55,103.62,104.63,105.71,-1.01,72.94,2019,3.8958,403.38
1859,17/06/2019,403.38,403.44,-0.06,279.70,102.96,103.62,104.63,-0.66,72.44,2019,3.8883,401.64
1860,18/06/2019,401.64,403.38,-1.74,278.22,102.77,102.96,103.62,-0.19,72.21,2019,3.8603,396.8
1861,19/06/2019,396.8,401.64,-4.84,286.30,103.15,102.77,102.96,0.38,74.95,2019,3.839,397.42
1862,21/06/2019,397.42,396.8,0.62,286.21,105.27,103.15,102.77,2.12,74.85,2019,3.8192,402.12
1863,24/06/2019,402.12,397.42,4.7,291.29,107.39,105.27,103.15,2.12,75.64,2019,3.8254,410.65
1864,25/06/2019,410.65,402.12,8.53,289.33,110.11,107.39,105.27,2.72,75.19,2019,3.848,424.04
1865,26/06/2019,424.04,410.65,13.39,288.90,110.08,110.11,107.39,-0.03,75.41,2019,3.8445,423.57
1866,27/06/2019,423.57,424.04,-0.47,294.22,111.9,110.08,110.11,1.82,76.70,2019,3.8196,428.69
1867,28/06/2019,428.69,423.57,5.12,294.39,113.24,111.9,110.08,1.34,76.56,2019,3.852,434.39
1868,01/07/2019,434.39,428.69,5.7,290.51,114.66,113.24,111.9,1.42,75.40,2019,3.8405,440.87
1869,02/07/2019,440.87,434.39,6.48,296.71,113.7,114.66,113.24,-0.96,77.65,2019,3.8456,438.08
1870,03/07/2019,438.08,440.87,-2.79,295.06,118.53,113.7,114.66,4.83,77.77,2019,3.8272,452.92
1871,04/07/2019,452.92,438.08,14.84,293.38,118.99,118.53,113.7,0.46,76.86,2019,3.8011,451.45
1872,05/07/2019,451.45,452.92,-1.47,289.00,116.22,118.99,118.53,-2.77,75.93,2019,3.8221,443.63
1873,08/07/2019,443.63,451.45,-7.82,287.25,113.82,116.22,118.99,-2.4,75.88,2019,3.8073,433.2
1874,09/07/2019,433.2,443.63,-10.43,285.43,114.18,113.82,116.22,0.36,76.05,2019,3.8005,432.27
1875,10/07/2019,432.27,433.2,-0.93,285.10,112.7,114.18,113.82,-1.48,76.03,2019,3.7546,422.98
1876,11/07/2019,422.98,432.27,-9.29,285.43,112.58,112.7,114.18,-0.12,76.30,2019,3.7551,422.18
1877,12/07/2019,422.18,422.98,-0.8,280.07,112.69,112.58,112.7,0.11,74.55,2019,3.7373,421.59
1878,15/07/2019,421.59,422.18,-0.59,280.16,114.52,112.69,112.58,1.83,74.45,2019,3.7567,430.26
1879,16/07/2019,430.26,421.59,8.67,283.41,110.54,114.52,112.69,-3.98,75.40,2019,3.7687,415.95
1880,17/07/2019,415.95,430.26,-14.31,283.25,112.41,110.54,114.52,1.87,75.96,2019,3.7641,422.54
1881,18/07/2019,422.54,415.95,6.59,279.80,114.24,112.41,110.54,1.83,74.67,2019,3.7193,426.0
1882,19/07/2019,426,422.54,3.46,278.07,113.36,114.24,112.41,-0.88,74.39,2019,3.7494,424.77
1883,22/07/2019,424.77,426,-1.23,276.88,111.29,113.36,114.24,-2.07,73.38,2019,3.7407,415.99
1884,23/07/2019,415.99,424.77,-8.78,277.05,108.36,111.29,113.36,-2.93,73.47,2019,3.7737,408.85
1885,24/07/2019,408.85,415.99,-7.14,277.80,108.45,108.36,111.29,0.09,73.43,2019,3.7736,408.96
1886,25/07/2019,408.96,408.85,0.11,273.97,108.11,108.45,108.36,-0.34,72.71,2019,3.779,408.98
1887,26/07/2019,408.98,408.96,0.02,276.39,107.7,108.11,108.45,-0.41,73.14,2019,3.7761,405.8
1888,29/07/2019,405.8,408.98,-3.18,276.03,108.3,107.7,108.11,0.6,72.76,2019,3.7816,409.25
1889,30/07/2019,409.25,405.8,3.45,274.71,106.82,108.3,107.7,-1.48,72.33,2019,3.7906,405.28
1890,31/07/2019,405.28,409.25,-3.97,271.81,105.99,106.82,108.3,-0.83,70.75,2019,3.8129,402.56
1891,01/08/2019,402.56,405.28,-2.72,274.00,104.29,105.99,106.82,-1.7,70.55,2019,3.8403,400.7
1892,02/08/2019,400.7,402.56,-1.86,273.11,104.85,104.29,105.99,0.56,68.95,2019,3.8893,407.25
1893,05/08/2019,407.25,400.7,6.55,276.08,101.69,104.85,104.29,-3.16,69.79,2019,3.9783,402.81
1894,06/08/2019,402.81,407.25,-4.44,278.20,102.29,101.69,104.85,0.6,69.97,2019,3.9612,404.66
1895,07/08/2019,404.66,402.81,1.85,278.00,102.38,102.29,101.69,0.09,70.83,2019,3.9691,407.06
1896,08/08/2019,407.06,404.66,2.4,278.30,104.54,102.38,102.29,2.16,70.65,2019,3.9199,410.31
1897,09/08/2019,410.31,407.06,3.25,278.36,103.61,104.54,102.38,-0.93,69.97,2019,3.9416,408.13
1898,12/08/2019,408.13,410.31,-2.18,278.90,101.16,103.61,104.54,-2.45,70.38,2019,3.9855,402.43
1899,13/08/2019,402.43,408.13,-5.7,281.31,102.21,101.16,103.61,01.05,69.68,2019,3.966,405.06
1900,14/08/2019,405.06,402.43,2.63,283.39,101.18,102.21,101.16,-1.03,70.97,2019,4.0526,408.46
1901,15/08/2019,408.46,405.06,3.4,276.44,102.46,101.18,102.21,1.28,69.11,2019,3.991,409.13
1902,16/08/2019,409.13,408.46,0.67,281.23,101.24,102.46,101.18,-1.22,69.17,2019,4.1958,404.98
1903,19/08/2019,404.98,409.13,-4.15,281.45,98.71,101.24,102.46,-2.53,69.67,2019,4.0743,401.37
1904,20/08/2019,401.37,404.98,-3.61,283.31,100.48,98.71,101.24,1.77,70.41,2019,4.0542,405.93
1905,21/08/2019,405.93,401.37,4.56,285.36,100.96,100.48,98.71,0.48,70.08,2019,4.0269,406.26
1906,22/08/2019,406.26,405.93,0.33,286.61,99.62,100.96,100.48,-1.34,69.62,2019,4.0706,405.64
1907,23/08/2019,405.64,406.26,-0.62,287.11,99.56,99.62,100.96,-0.06,69.17,2019,4.1198,409.89
1908,26/08/2019,409.89,405.64,4.25,287.68,100.73,99.56,99.62,1.17,69.34,2019,4.1571,418.13
1909,27/08/2019,418.13,409.89,8.24,296.98,101.04,100.73,99.56,0.31,71.46,2019,4.1311,419.23
1910,28/08/2019,419.23,418.13,1.1,292.08,101.57,101.04,100.73,0.53,70.16,2019,4.1682,422.1
1911,29/08/2019,422.1,419.23,2.87,291.58,99.84,101.57,101.04,-1.73,70.58,2019,4.1688,415.64
1912,30/08/2019,415.64,422.1,-6.46,288.89,100.99,99.84,101.57,1.15,69.08,2019,4.1453,417.18
1913,02/09/2019,417.18,415.64,1.54,289.21,99.85,100.99,99.84,-1.14,69.20,2019,4.1871,417.58
1914,03/09/2019,417.58,417.18,0.4,287.92,100.63,99.85,100.99,0.78,70.16,2019,4.1681,420.55
1915,04/09/2019,420.55,417.58,2.97,283.63,102.01,100.63,99.85,1.38,69.16,2019,4.095,418.66
1916,05/09/2019,418.66,420.55,-1.89,280.69,101.31,102.01,100.63,-0.7,68.91,2019,4.1094,415.47
1917,06/09/2019,415.47,418.66,-3.19,282.63,102.29,101.31,102.01,0.98,68.98,2019,4.0618,416.63
1918,09/09/2019,416.63,415.47,1.16,287.01,102.42,102.29,101.31,0.13,70.02,2019,4.0953,419.61
1919,10/09/2019,419.61,416.63,2.98,287.17,105.22,102.42,102.29,2.8,70.68,2019,4.0808,431.28
1920,11/09/2019,431.28,419.61,11.67,288.53,107.72,105.22,102.42,2.5,71.12,2019,4.068,437.66
1921,12/09/2019,437.66,431.28,6.38,287.81,108.37,107.72,105.22,0.65,70.35,2019,4.0608,439.65
1922,13/09/2019,439.65,437.66,1.99,289.36,107.07,108.37,107.72,-1.3,70.75,2019,4.0849,438.02
1923,16/09/2019,438.02,439.65,-1.63,288.53,107.71,107.07,108.37,0.64,70.72,2019,4.081,440.51
1924,17/09/2019,440.51,438.02,2.49,288.31,105.87,107.71,107.07,-1.84,70.13,2019,4.0777,431.94
1925,18/09/2019,431.94,440.51,-8.57,288.97,105.22,105.87,107.71,-0.65,69.51,2019,4.1112,432.57
1926,19/09/2019,432.57,431.94,0.63,288.56,103.43,105.22,105.87,-1.79,69.48,2019,4.1678,429.95
1927,20/09/2019,429.95,432.57,-2.62,291.08,104.26,103.43,105.22,0.83,69.79,2019,4.148,433.0
1928,23/09/2019,433,429.95,03.05,291.60,103.73,104.26,103.43,-0.53,69.88,2019,4.1638,432.66
1929,24/09/2019,432.66,433,-0.34,293.00,103.73,103.73,104.26,0,70.52,2019,4.165,432.86
1930,25/09/2019,432.86,432.66,0.2,292.68,105.47,103.73,103.73,1.74,70.36,2019,4.149,438.21
1931,26/09/2019,438.21,432.86,5.35,295.20,105.17,105.47,103.73,-0.3,71.05,2019,4.1711,437.5
1932,27/09/2019,437.5,438.21,-0.71,294.47,106.0,105.17,105.47,0.83,70.94,2019,4.1602,440.42
1933,30/09/2019,440.42,437.5,2.92,298.17,105.64,106,105.17,-0.36,71.63,2019,4.1556,438.49
1934,01/10/2019,438.49,440.42,-1.93,296.89,105.51,105.64,106,-0.13,71.80,2019,4.159,439.25
1935,02/10/2019,439.25,438.49,0.76,295.71,105.75,105.51,105.64,0.24,72.41,2019,4.1293,437.29
1936,03/10/2019,437.29,439.25,-1.96,290.92,107.05,105.75,105.51,1.3,71.64,2019,4.0841,437.18
1937,04/10/2019,437.18,437.29,-0.11,285.18,105.08,107.05,105.75,-1.97,69.52,2019,4.0556,426.74
1938,07/10/2019,426.74,437.18,-10.44,288.51,102.49,105.08,107.05,-2.59,70.54,2019,4.1071,420.43
1939,08/10/2019,420.43,426.74,-6.31,287.36,101.65,102.49,105.08,-0.84,70.19,2019,4.0954,415.74
1940,09/10/2019,415.74,420.43,-4.69,286.70,101.5,101.65,102.49,-0.15,69.55,2019,4.1104,415.53
1941,10/10/2019,415.53,415.74,-0.21,283.81,99.93,101.5,101.65,-1.57,69.48,2019,4.1095,411.92
1942,11/10/2019,411.92,415.53,-3.61,286.11,101.28,99.93,101.5,1.35,69.33,2019,4.1097,413.72
1943,14/10/2019,413.72,411.92,1.8,288.11,100.53,101.28,99.93,-0.75,69.29,2019,4.1265,414.88
1944,15/10/2019,414.88,413.72,1.16,286.06,99.79,100.53,101.28,-0.74,68.80,2019,4.1807,414.94
1945,16/10/2019,414.94,414.88,0.06,286.39,99.4,99.79,100.53,-0.39,68.84,2019,4.1518,413.31
1946,17/10/2019,413.31,414.94,-1.63,287.35,99.53,99.4,99.79,0.13,69.83,2019,4.1643,414.04
1947,18/10/2019,414.04,413.31,0.73,287.31,102.06,99.53,99.4,2.53,69.48,2019,4.1117,419.99
1948,21/10/2019,419.99,414.04,5.95,288.61,100.61,102.06,99.53,-1.45,70.86,2019,4.1293,416.03
1949,22/10/2019,416.03,419.99,-3.96,285.70,103.65,100.61,102.06,03.04,70.86,2019,4.0819,422.18
1950,23/10/2019,422.18,416.03,6.15,283.43,104.29,103.65,100.61,0.64,70.22,2019,4.0346,420.48
1951,24/10/2019,420.48,422.18,-1.7,282.99,103.52,104.29,103.65,-0.77,70.61,2019,4.0415,417.81
1952,25/10/2019,417.81,420.48,-2.67,285.89,105.85,103.52,104.29,2.33,71.67,2019,4.1938,424.23
1953,28/10/2019,424.23,417.81,6.42,288.21,105.95,105.85,103.52,0.1,72.11,2019,3.991,422.64
1954,29/10/2019,422.64,424.23,-1.59,286.97,105.47,105.95,105.85,-0.48,71.94,2019,3.9986,421.58
1955,30/10/2019,421.58,422.64,-1.06,289.71,106.31,105.47,105.95,0.84,72.21,2019,3.9909,424.07
1956,31/10/2019,424.07,421.58,2.49,291.80,107.8,106.31,105.47,1.49,72.97,2019,4.0184,432.49
1957,01/11/2019,432.49,424.07,8.42,290.35,109.62,107.8,106.31,1.82,72.44,2019,3.9903,438.38
1958,04/11/2019,438.38,432.49,5.89,294.71,108.91,109.62,107.8,-0.71,73.84,2019,4.0156,436.51
1959,05/11/2019,436.51,438.38,-1.87,296.16,111.72,108.91,109.62,2.81,72.50,2019,3.9937,445.87
1960,06/11/2019,445.87,436.51,9.36,299.10,111.96,111.72,108.91,0.24,73.17,2019,4.0836,457.37
1961,07/11/2019,457.37,445.87,11.5,303.35,113.22,111.96,111.72,1.26,72.99,2019,4.1007,462.84
1962,08/11/2019,462.84,457.37,5.47,304.05,114.12,113.22,111.96,0.9,73.49,2019,4.1635,474.27
1963,11/11/2019,474.27,462.84,11.43,307.02,112.31,114.12,113.22,-1.81,73.63,2019,4.1518,464.62
1964,12/11/2019,464.62,474.27,-9.65,309.70,111.41,112.31,114.12,-0.9,73.97,2019,4.1677,464.57
1965,13/11/2019,464.57,464.62,-0.05,312.13,113.0,111.41,112.31,1.59,74.49,2019,4.1704,473.13
1966,14/11/2019,473.13,464.57,8.56,301.47,112.46,113,111.41,-0.54,71.78,2019,4.1951,471.21
1967,18/11/2019,471.21,473.13,-1.92,302.42,111.16,112.46,113,-1.3,72.06,2019,4.218,466.89
1968,19/11/2019,466.89,471.21,-4.32,305.57,110.17,111.16,112.46,-0.99,72.69,2019,4.1945,462.37
1969,20/11/2019,462.37,466.89,-4.52,312.02,113.19,110.17,111.16,03.02,74.36,2019,4.1965,475.8
1970,21/11/2019,475.8,462.37,13.43,312.49,116.9,113.19,110.17,3.71,74.56,2019,4.1932,490.53
1971,22/11/2019,490.53,475.8,14.73,314.59,116.8,116.9,113.19,-0.1,74.69,2019,4.1966,489.53
1972,25/11/2019,489.53,490.53,-1,311.46,119.78,116.8,116.9,2.98,73.39,2019,4.2268,504.52
1973,26/11/2019,504.52,489.53,14.99,313.54,117.72,119.78,116.8,-2.06,73.65,2019,4.2332,499.61
1974,27/11/2019,499.61,504.52,-4.91,314.46,119.22,117.72,119.78,1.5,74.62,2019,4.2638,507.54
1975,28/11/2019,507.54,499.61,7.93,314.21,120.24,119.22,117.72,01.02,74.19,2019,4.1902,506.68
1976,29/11/2019,506.68,507.54,-0.86,314.79,120.43,120.24,119.22,0.19,74.63,2019,4.2367,510.02
1977,02/12/2019,510.02,506.68,3.34,314.62,123.86,120.43,120.24,3.43,74.77,2019,4.2234,522.45
1978,03/12/2019,522.45,510.02,12.43,310.46,125.09,123.86,120.43,1.23,73.83,2019,4.2066,526.37
1979,04/12/2019,526.37,522.45,3.92,311.99,124.64,125.09,123.86,-0.45,74.53,2019,4.208,524.09
1980,05/12/2019,524.09,526.37,-2.28,315.79,126.98,124.64,125.09,2.34,76.22,2019,4.186,531.52
1981,06/12/2019,531.52,524.09,7.43,315.43,129.54,126.98,124.64,2.56,76.32,2019,4.1414,536.7
1982,09/12/2019,536.7,531.52,5.18,321.29,131.87,129.54,126.98,2.33,77.51,2019,4.1425,545.0
1983,10/12/2019,545,536.7,8.3,312.79,134.62,131.87,129.54,2.75,75.68,2019,4.147,557.99
1984,11/12/2019,557.99,545,12.99,316.29,136.0,134.62,131.87,1.38,77.43,2019,4.1242,562.1
1985,12/12/2019,562.1,557.99,4.11,313.90,139.23,136,134.62,3.23,76.43,2019,4.0908,568.74
1986,13/12/2019,568.74,562.1,6.64,316.97,133.93,139.23,136,-5.3,78.05,2019,4.1082,550.06
1987,16/12/2019,550.06,568.74,-18.68,313.49,140.76,133.93,139.23,6.83,77.14,2019,4.0632,571.63
1988,17/12/2019,571.63,550.06,21.57,313.21,136.6,140.76,133.93,-4.16,77.01,2019,4.0719,555.14
1989,18/12/2019,555.14,571.63,-16.49,307.61,136.31,136.6,140.76,-0.29,75.75,2019,4.0634,554.39
1990,19/12/2019,554.39,555.14,-0.75,306.89,133.26,136.31,136.6,-3.05,74.91,2019,4.0697,541.17
1991,20/12/2019,541.17,554.39,-13.22,307.22,132.61,133.26,136.31,-0.65,75.39,2019,4.1025,543.29
1992,23/12/2019,543.29,541.17,2.12,302.30,131.56,132.61,133.26,-1.05,74.40,2019,4.0835,536.11
1993,26/12/2019,536.11,543.29,-7.18,305.08,132.87,131.56,132.61,1.31,75.37,2019,4.056,539.83
1994,27/12/2019,539.83,536.11,3.72,303.80,134.25,132.87,131.56,1.38,75.65,2019,4.046,543.45
1995,30/12/2019,543.45,539.83,3.62,304.80,136.51,134.25,132.87,2.26,75.76,2019,4.0195,548.21
1996,02/01/2020,548.21,543.45,4.76,303.37,132.84,136.51,134.25,-3.67,74.85,2020,4.0263,534.42
1997,03/01/2020,534.42,548.21,-13.79,302.30,131.77,132.84,136.51,-1.07,74.26,2020,4.0672,534.07
1998,06/01/2020,534.07,534.42,-0.35,300.58,126.32,131.77,132.84,-5.45,74.03,2020,4.0618,514.24
1999,07/01/2020,514.24,534.07,-19.83,301.20,125.49,126.32,131.77,-0.83,74.39,2020,4.0679,509.5
2000,08/01/2020,509.5,514.24,-4.74,302.50,124.07,125.49,126.32,-1.42,74.01,2020,4.0649,502.34
2001,09/01/2020,502.34,509.5,-7.16,301.30,121.99,124.07,125.49,-2.08,73.83,2020,4.0927,498.57
2002,10/01/2020,498.57,502.34,-3.77,293.44,123.15,121.99,124.07,1.16,70.93,2020,4.0963,502.57
2003,13/01/2020,502.57,498.57,4,298.89,119.37,123.15,121.99,-3.78,72.39,2020,4.1468,493.84
2004,14/01/2020,493.84,502.57,-8.73,298.97,118.93,119.37,123.15,-0.44,71.57,2020,4.133,491.04
2005,15/01/2020,491.04,493.84,-2.8,300.80,117.25,118.93,119.37,-1.68,71.72,2020,4.1756,489.77
2006,16/01/2020,489.77,491.04,-1.27,302.25,116.28,117.25,118.93,-0.97,72.64,2020,4.1851,487.7
